"FIPS"	"File identification"	"State Postal Abbreviation"	"Summary Level"	"Geographic Component"	"Logical Record Number"	"US"	"Census Region"	"Census Division"	"State (Census Code)"	"State (FIPS Code)"	"County of current residence"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Statistical Area-Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Area"	"New England City and Town Combined Statistical Area"	"New England City and Town Area Division"	"Urban Area"	"Current Congressional District 116"	"State Legislative District Upper"	"State Legislative District Lower"	"5-digit ZIP Code Tabulation Area"	"Subminor Civil Division (FIPS)"	"State-School District (Elementary)"	"State-School District (Secondary)"	"State-School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Public Use Microdata Area - 5% File"	"Area Name"	"Tribal Tract"	"Tribal Block Group"	"Qualified Area Name"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More Races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More Races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More Races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More Races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More Races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More Races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"
"23"	"ACSSF"	"ME"	40	0	1	.	.	.	.	23	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Maine"	.	.	"Maine"	1344212	1291800	52412	31039	21373	96.1	3.9	2.31	1.59	1344212	1321145	1247719	20542	8949	15094	222	2502	26117	23067	15568	1441	470	229	0	2940	2419	98.28	92.82	1.53	0.67	1.12	0.02	0.19	1.94	1.72	1.16	0.11	0.03	0.02	0	0.22	0.18	1344212	1263287	21983	9419	15323	222	5442	28536	93.98	1.64	0.7	1.14	0.02	0.4	2.12	708884	684413	24471	96.55	3.45
"24"	"ACSSF"	"MD"	40	0	1	.	.	.	.	24	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Maryland"	.	.	"Maryland"	6045680	5116249	929431	481965	447466	84.63	15.37	7.97	7.4	6045680	5402509	3011980	1798416	14884	383867	2297	18960	172105	643171	284929	31643	4280	2327	156	286383	33453	89.36	49.82	29.75	0.25	6.35	0.04	0.31	2.85	10.64	4.71	0.52	0.07	0.04	0	4.74	0.55	6045680	3296909	1830059	19164	386194	2453	305343	205558	54.53	30.27	0.32	6.39	0.04	5.05	3.4	3246226	3098870	147356	95.46	4.54
"25"	"ACSSF"	"MA"	40	0	1	.	.	.	.	25	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Massachusetts"	.	.	"Massachusetts"	6892503	5702311	1190192	651579	538613	82.73	17.27	9.45	7.81	6892503	6038768	4846166	489592	13013	470127	2473	57348	160049	853735	459219	54037	4862	2768	525	241914	90410	87.61	70.31	7.1	0.19	6.82	0.04	0.83	2.32	12.39	6.66	0.78	0.07	0.04	0.01	3.51	1.31	6892503	5305385	543629	17875	472895	2998	299262	250459	76.97	7.89	0.26	6.86	0.04	4.34	3.63	3852055	3700243	151812	96.06	3.94
"26"	"ACSSF"	"MI"	40	0	1	.	.	.	.	26	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Michigan"	.	.	"Michigan"	9986857	9285932	700925	383083	317842	92.98	7.02	3.84	3.18	9986857	9460884	7457021	1350329	52365	325616	1900	10364	263289	525973	355144	20740	5420	1614	178	103826	39051	94.73	74.67	13.52	0.52	3.26	0.02	0.1	2.64	5.27	3.56	0.21	0.05	0.02	0	1.04	0.39	9986857	7812165	1371069	57785	327230	2078	114190	302340	78.22	13.73	0.58	3.28	0.02	1.14	3.03	5005268	4755016	250252	95	5
"27"	"ACSSF"	"MN"	40	0	1	.	.	.	.	27	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Minnesota"	.	.	"Minnesota"	5639632	5167401	472231	264456	207775	91.63	8.37	4.69	3.68	5639632	5325415	4451938	362789	51930	283422	2618	12703	160015	314217	175650	7502	5484	2208	135	96670	26568	94.43	78.94	6.43	0.92	5.03	0.05	0.23	2.84	5.57	3.11	0.13	0.1	0.04	0	1.71	0.47	5639632	4627588	370291	57414	285630	2753	109373	186583	82.05	6.57	1.02	5.06	0.05	1.94	3.31	3109179	3010452	98727	96.82	3.18
"28"	"ACSSF"	"MS"	40	0	1	.	.	.	.	28	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Mississippi"	.	.	"Mississippi"	2976149	2912232	63917	28364	35553	97.85	2.15	0.95	1.19	2976149	2886006	1675524	1125175	13037	30836	175	3794	37465	90143	51446	5433	1597	318	0	25150	6199	96.97	56.3	37.81	0.44	1.04	0.01	0.13	1.26	3.03	1.73	0.18	0.05	0.01	0	0.85	0.21	2976149	1726970	1130608	14634	31154	175	28944	43664	58.03	37.99	0.49	1.05	0.01	0.97	1.47	1328569	1240752	87817	93.39	6.61
"29"	"ACSSF"	"MO"	40	0	1	.	.	.	.	29	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Missouri"	.	.	"Missouri"	6137428	5875381	262047	134410	127637	95.73	4.27	2.19	2.08	6137428	5873094	4854400	697316	23140	126278	8469	12046	151445	264334	168539	5742	2376	876	1745	64248	20808	95.69	79.1	11.36	0.38	2.06	0.14	0.2	2.47	4.31	2.75	0.09	0.04	0.01	0.03	1.05	0.34	6137428	5022939	703058	25516	127154	10214	76294	172253	81.84	11.46	0.42	2.07	0.17	1.24	2.81	3058521	2942459	116062	96.21	3.79
"30"	"ACSSF"	"MT"	40	0	1	.	.	.	.	30	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Montana"	.	.	"Montana"	1068778	1043710	25068	14456	10612	97.65	2.35	1.35	0.99	1068778	1028450	916551	6167	64628	8675	224	1358	30847	40328	23872	1620	2975	252	0	5939	5670	96.23	85.76	0.58	6.05	0.81	0.02	0.13	2.89	3.77	2.23	0.15	0.28	0.02	0	0.56	0.53	1068778	940423	7787	67603	8927	224	7297	36517	87.99	0.73	6.33	0.84	0.02	0.68	3.42	542265	520261	22004	95.94	4.06
"31"	"ACSSF"	"NE"	40	0	1	.	.	.	.	31	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Nebraska"	.	.	"Nebraska"	1934408	1791940	142468	59681	82787	92.64	7.36	3.09	4.28	1934408	1714936	1515756	92057	14464	47389	1733	1110	42427	219472	151007	2602	4500	351	117	49939	10956	88.65	78.36	4.76	0.75	2.45	0.09	0.06	2.19	11.35	7.81	0.13	0.23	0.02	0.01	2.58	0.57	1934408	1666763	94659	18964	47740	1850	51049	53383	86.16	4.89	0.98	2.47	0.1	2.64	2.76	1043090	1008957	34133	96.73	3.27
"32"	"ACSSF"	"NV"	40	0	1	.	.	.	.	32	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Nevada"	.	.	"Nevada"	3080156	2469504	610652	309276	301376	80.17	19.83	10.04	9.78	3080156	2179557	1473587	285369	27771	256708	20153	11965	104004	900599	515529	10815	14655	4451	2434	312511	40204	70.76	47.84	9.26	0.9	8.33	0.65	0.39	3.38	29.24	16.74	0.35	0.48	0.14	0.08	10.15	1.31	3080156	1989116	296184	42426	261159	22587	324476	144208	64.58	9.62	1.38	8.48	0.73	10.53	4.68	1558868	1479868	79000	94.93	5.07
"33"	"ACSSF"	"NH"	40	0	1	.	.	.	.	33	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"New Hampshire"	.	.	"New Hampshire"	1359711	1272805	86906	49606	37300	93.61	6.39	3.65	2.74	1359711	1305529	1219067	19469	1524	35761	667	1433	27608	54182	39509	2531	203	46	46	9250	2597	96.02	89.66	1.43	0.11	2.63	0.05	0.11	2.03	3.98	2.91	0.19	0.01	0	0	0.68	0.19	1359711	1258576	22000	1727	35807	713	10683	30205	92.56	1.62	0.13	2.63	0.05	0.79	2.22	758102	735493	22609	97.02	2.98
"34"	"ACSSF"	"NJ"	40	0	1	.	.	.	.	34	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"New Jersey"	.	.	"New Jersey"	8882190	6807504	2074686	1212002	862684	76.64	23.36	13.65	9.71	8882190	7025345	4824866	1124643	9261	849020	2714	47706	167135	1856845	1139429	79200	9179	7541	540	523662	97294	79.09	54.32	12.66	0.1	9.56	0.03	0.54	1.88	20.91	12.83	0.89	0.1	0.08	0.01	5.9	1.1	8882190	5964295	1203843	18440	856561	3254	571368	264429	67.15	13.55	0.21	9.64	0.04	6.43	2.98	4717175	4496699	220476	95.33	4.67
"35"	"ACSSF"	"NM"	40	0	1	.	.	.	.	35	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"New Mexico"	.	.	"New Mexico"	2096829	1894987	201842	95115	106727	90.37	9.63	4.54	5.09	2096829	1063879	770678	39742	181772	33694	629	3788	33576	1032950	779275	8595	17569	2855	295	185493	38868	50.74	36.75	1.9	8.67	1.61	0.03	0.18	1.6	49.26	37.16	0.41	0.84	0.14	0.01	8.85	1.85	2096829	1549953	48337	199341	36549	924	189281	72444	73.92	2.31	9.51	1.74	0.04	9.03	3.45	960264	907775	52489	94.53	5.47
"36"	"ACSSF"	"NY"	40	0	1	.	.	.	.	36	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"New York"	.	.	"New York"	19453561	15093270	4360291	2596160	1764131	77.59	22.41	13.35	9.07	19453561	15704304	10710524	2763709	42268	1669362	3725	107705	407011	3749257	1583156	320595	31292	10857	4552	1556518	242287	80.73	55.06	14.21	0.22	8.58	0.02	0.55	2.09	19.27	8.14	1.65	0.16	0.06	0.02	8	1.25	19453561	12293680	3084304	73560	1680219	8277	1664223	649298	63.2	15.85	0.38	8.64	0.04	8.55	3.34	10056194	9611029	445165	95.57	4.43
"37"	"ACSSF"	"NC"	40	0	1	.	.	.	.	37	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"North Carolina"	.	.	"North Carolina"	10488084	9603453	884631	370205	514426	91.57	8.43	3.53	4.9	10488084	9465089	6552128	2214270	113771	307366	5003	21879	250672	1022995	592382	39211	12937	2539	1875	329586	44465	90.25	62.47	21.11	1.08	2.93	0.05	0.21	2.39	9.75	5.65	0.37	0.12	0.02	0.02	3.14	0.42	10488084	7144510	2253481	126708	309905	6878	351465	295137	68.12	21.49	1.21	2.95	0.07	3.35	2.81	5174709	4937837	236872	95.42	4.58
"38"	"ACSSF"	"ND"	40	0	1	.	.	.	.	38	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"North Dakota"	.	.	"North Dakota"	762062	730924	31138	11333	19805	95.91	4.09	1.49	2.6	762062	731576	637376	21758	38164	10630	2792	624	20232	30486	16534	498	2806	39	0	5696	4913	96	83.64	2.86	5.01	1.39	0.37	0.08	2.65	4	2.17	0.07	0.37	0.01	0	0.75	0.64	762062	653910	22256	40970	10669	2792	6320	25145	85.81	2.92	5.38	1.4	0.37	0.83	3.3	416619	405699	10920	97.38	2.62
"39"	"ACSSF"	"OH"	40	0	1	.	.	.	.	39	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Ohio"	.	.	"Ohio"	11689100	11130148	558952	292655	266297	95.22	4.78	2.5	2.28	11689100	11221511	9157673	1445171	16111	273219	4296	19236	305805	467589	294977	22160	7433	1366	978	103139	37536	96	78.34	12.36	0.14	2.34	0.04	0.16	2.62	4	2.52	0.19	0.06	0.01	0.01	0.88	0.32	11689100	9452650	1467331	23544	274585	5274	122375	343341	80.87	12.55	0.2	2.35	0.05	1.05	2.94	5965597	5692943	272654	95.43	4.57
"40"	"ACSSF"	"OK"	40	0	1	.	.	.	.	40	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Oklahoma"	.	.	"Oklahoma"	3956971	3716762	240209	99449	140760	93.93	6.07	2.51	3.56	3956971	3518865	2567995	281284	303050	88647	3543	3887	270459	438106	297790	6130	13879	1303	1265	88033	29706	88.93	64.9	7.11	7.66	2.24	0.09	0.1	6.84	11.07	7.53	0.15	0.35	0.03	0.03	2.22	0.75	3956971	2865785	287414	316929	89950	4808	91920	300165	72.42	7.26	8.01	2.27	0.12	2.32	7.59	1872933	1791228	81705	95.64	4.36
"41"	"ACSSF"	"OR"	40	0	1	.	.	.	.	41	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Oregon"	.	.	"Oregon"	4217737	3807185	410552	197449	213103	90.27	9.73	4.68	5.05	4217737	3650898	3158958	75363	40821	191850	13164	5530	165212	566839	364895	2555	9596	2218	1018	144444	42113	86.56	74.9	1.79	0.97	4.55	0.31	0.13	3.92	13.44	8.65	0.06	0.23	0.05	0.02	3.42	1	4217737	3523853	77918	50417	194068	14182	149974	207325	83.55	1.85	1.2	4.6	0.34	3.56	4.92	2153329	2045338	107991	94.98	5.02
"42"	"ACSSF"	"PA"	40	0	1	.	.	.	.	42	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Pennsylvania"	.	.	"Pennsylvania"	12801989	11908822	893167	497426	395741	93.02	6.98	3.89	3.09	12801989	11804159	9680558	1374488	17150	450916	2595	19913	258539	997830	513234	80265	9938	2746	1553	315925	74169	92.21	75.62	10.74	0.13	3.52	0.02	0.16	2.02	7.79	4.01	0.63	0.08	0.02	0.01	2.47	0.58	12801989	10193792	1454753	27088	453662	4148	335838	332708	79.63	11.36	0.21	3.54	0.03	2.62	2.6	6580742	6285109	295633	95.51	4.49
"44"	"ACSSF"	"RI"	40	0	1	.	.	.	.	44	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Rhode Island"	.	.	"Rhode Island"	1059361	914287	145074	81964	63110	86.31	13.69	7.74	5.96	1059361	886718	750077	61201	2291	36215	250	8741	27943	172643	83613	16942	1050	886	0	53495	16657	83.7	70.8	5.78	0.22	3.42	0.02	0.83	2.64	16.3	7.89	1.6	0.1	0.08	0	5.05	1.57	1059361	833690	78143	3341	37101	250	62236	44600	78.7	7.38	0.32	3.5	0.02	5.87	4.21	572113	547914	24199	95.77	4.23
"45"	"ACSSF"	"SC"	40	0	1	.	.	.	.	45	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"South Carolina"	.	.	"South Carolina"	5148714	4860304	288410	122505	165905	94.4	5.6	2.38	3.22	5148714	4850236	3271797	1354547	15810	86100	7376	8058	106548	298478	162670	8370	3161	471	196	104627	18983	94.2	63.55	26.31	0.31	1.67	0.14	0.16	2.07	5.8	3.16	0.16	0.06	0.01	0	2.03	0.37	5148714	3434467	1362917	18971	86571	7572	112685	125531	66.71	26.47	0.37	1.68	0.15	2.19	2.44	2475751	2359714	116037	95.31	4.69
"46"	"ACSSF"	"SD"	40	0	1	.	.	.	.	46	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"South Dakota"	.	.	"South Dakota"	884659	848327	36332	16451	19881	95.89	4.11	1.86	2.25	884659	851641	721020	20313	73878	11530	2073	241	22586	33018	22744	553	1931	0	0	5678	2112	96.27	81.5	2.3	8.35	1.3	0.23	0.03	2.55	3.73	2.57	0.06	0.22	0	0	0.64	0.24	884659	743764	20866	75809	11530	2073	5919	24698	84.07	2.36	8.57	1.3	0.23	0.67	2.79	467008	452975	14033	97	3
"47"	"ACSSF"	"TN"	40	0	1	.	.	.	.	47	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Tennessee"	.	.	"Tennessee"	6829174	6455702	373472	159347	214125	94.53	5.47	2.33	3.14	6829174	6440047	5006712	1132469	17899	124108	3374	15077	140408	389127	266198	8835	2532	1634	95	93995	15838	94.3	73.31	16.58	0.26	1.82	0.05	0.22	2.06	5.7	3.9	0.13	0.04	0.02	0	1.38	0.23	6829174	5272910	1141304	20431	125742	3469	109072	156246	77.21	16.71	0.3	1.84	0.05	1.6	2.29	3367774	3215401	152373	95.48	4.52
"48"	"ACSSF"	"TX"	40	0	1	.	.	.	.	48	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Texas"	.	.	"Texas"	28995881	24044725	4951156	1959253	2991903	82.92	17.08	6.76	10.32	28995881	17471039	11929568	3442881	77748	1430236	21484	43532	525590	11524842	9343758	111041	67245	15837	5542	1671082	310337	60.25	41.14	11.87	0.27	4.93	0.07	0.15	1.81	39.75	32.22	0.38	0.23	0.05	0.02	5.76	1.07	28995881	21273326	3553922	144993	1446073	27026	1714614	835927	73.37	12.26	0.5	4.99	0.09	5.91	2.88	14465653	13830576	635077	95.61	4.39
"49"	"ACSSF"	"UT"	40	0	1	.	.	.	.	49	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Utah"	.	.	"Utah"	3205958	2931383	274575	119289	155286	91.44	8.56	3.72	4.84	3205958	2743904	2490644	34368	30210	75560	29108	6713	77301	462054	308883	2550	5158	910	1617	116663	26273	85.59	77.69	1.07	0.94	2.36	0.91	0.21	2.41	14.41	9.63	0.08	0.16	0.03	0.05	3.64	0.82	3205958	2799527	36918	35368	76470	30725	123376	103574	87.32	1.15	1.1	2.39	0.96	3.85	3.23	1650952	1598530	52422	96.82	3.18
"50"	"ACSSF"	"VT"	40	0	1	.	.	.	.	50	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Vermont"	.	.	"Vermont"	623989	594615	29374	15660	13714	95.29	4.71	2.51	2.2	623989	611581	576892	8127	2435	8470	336	716	14605	12408	8225	1308	493	133	50	1437	762	98.01	92.45	1.3	0.39	1.36	0.05	0.11	2.34	1.99	1.32	0.21	0.08	0.02	0.01	0.23	0.12	623989	585117	9435	2928	8603	386	2153	15367	93.77	1.51	0.47	1.38	0.06	0.35	2.46	342799	331247	11552	96.63	3.37
"51"	"ACSSF"	"VA"	40	0	1	.	.	.	.	51	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Virginia"	.	.	"Virginia"	8535519	7451696	1083823	577074	506749	87.3	12.7	6.76	5.94	8535519	7707365	5212705	1625942	17497	560030	4347	23329	263515	828154	501941	33966	5891	5613	692	223334	56717	90.3	61.07	19.05	0.2	6.56	0.05	0.27	3.09	9.7	5.88	0.4	0.07	0.07	0.01	2.62	0.66	8535519	5714646	1659908	23388	565643	5039	246663	320232	66.95	19.45	0.27	6.63	0.06	2.89	3.75	4404927	4229399	175528	96.02	3.98
"53"	"ACSSF"	"WA"	40	0	1	.	.	.	.	53	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Washington"	.	.	"Washington"	7614893	6482059	1132834	533236	599598	85.12	14.88	7	7.87	7614893	6623170	5126694	295239	86811	680421	48667	14188	371150	991723	524397	10685	17071	4546	1472	351207	82345	86.98	67.32	3.88	1.14	8.94	0.64	0.19	4.87	13.02	6.89	0.14	0.22	0.06	0.02	4.61	1.08	7614893	5651091	305924	103882	684967	50139	365395	453495	74.21	4.02	1.36	9	0.66	4.8	5.96	3928762	3749409	179353	95.43	4.57
"54"	"ACSSF"	"WV"	40	0	1	.	.	.	.	54	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"West Virginia"	.	.	"West Virginia"	1792147	1763399	28748	14764	13984	98.4	1.6	0.82	0.78	1792147	1765324	1649468	64996	3529	14085	286	2569	30391	26823	18536	929	72	226	113	5088	1859	98.5	92.04	3.63	0.2	0.79	0.02	0.14	1.7	1.5	1.03	0.05	0	0.01	0.01	0.28	0.1	1792147	1668004	65925	3601	14311	399	7657	32250	93.07	3.68	0.2	0.8	0.02	0.43	1.8	792405	744981	47424	94.02	5.98
"55"	"ACSSF"	"WI"	40	0	1	.	.	.	.	55	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Wisconsin"	.	.	"Wisconsin"	5822434	5528195	294239	135228	159011	94.95	5.05	2.32	2.73	5822434	5409665	4704609	366735	49093	166443	3903	5824	113058	412769	258745	8012	5484	977	317	115258	23976	92.91	80.8	6.3	0.84	2.86	0.07	0.1	1.94	7.09	4.44	0.14	0.09	0.02	0.01	1.98	0.41	5822434	4963354	374747	54577	167420	4220	121082	137034	85.25	6.44	0.94	2.88	0.07	2.08	2.35	3100947	3002074	98873	96.81	3.19
"56"	"ACSSF"	"WY"	40	0	1	.	.	.	.	56	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Wyoming"	.	.	"Wyoming"	578759	560990	17769	7257	10512	96.93	3.07	1.25	1.82	578759	520152	484403	6425	12291	4544	717	137	11635	58607	41457	691	1483	89	37	10662	4188	89.87	83.7	1.11	2.12	0.79	0.12	0.02	2.01	10.13	7.16	0.12	0.26	0.02	0.01	1.84	0.72	578759	525860	7116	13774	4633	754	10799	15823	90.86	1.23	2.38	0.8	0.13	1.87	2.73	294289	283750	10539	96.42	3.58
"72"	"ACSSF"	"PR"	40	0	1	.	.	.	.	72	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	"Puerto Rico"	.	.	"Puerto Rico"	3193694	3106561	87133	41735	45398	97.27	2.73	1.31	1.42	3193694	58935	42606	3388	459	2650	0	6235	3597	3134759	2012158	392051	2623	3923	183	500328	223493	1.85	1.33	0.11	0.01	0.08	0	0.2	0.11	98.15	63	12.28	0.08	0.12	0.01	15.67	7	3193694	2054764	395439	3082	6573	183	506563	227090	64.34	12.38	0.1	0.21	0.01	15.86	7.11	1214930	1043560	171370	85.89	14.11
