"FIPS"	"Geographic Identifier"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic Component"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District 110"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Total Population"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More Races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More Races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More Races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More Races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More Races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More Races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population:"	"Total Population: Under 5 Years"	"Total Population: 5 to 9 Years"	"Total Population: 10 to 14 Years"	"Total Population: 15 to 17 Years"	"Total Population: 18 to 24 Years"	"Total Population: 25 to 34 Years"	"Total Population: 35 to 44 Years"	"Total Population: 45 to 54 Years"	"Total Population: 55 to 64 Years"	"Total Population: 65 to 74 Years"	"Total Population: 75 to 84 Years"	"Total Population: 85 Years and Over"	"% Total Population: Under 5 Years"	"% Total Population: 5 to 9 Years"	"% Total Population: 10 to 14 Years"	"% Total Population: 15 to 17 Years"	"% Total Population: 18 to 24 Years"	"% Total Population: 25 to 34 Years"	"% Total Population: 35 to 44 Years"	"% Total Population: 45 to 54 Years"	"% Total Population: 55 to 64 Years"	"% Total Population: 65 to 74 Years"	"% Total Population: 75 to 84 Years"	"% Total Population: 85 Years and Over"	"Population Age 18 to 64 for Whom Poverty Status  Is Determined:"	"Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty"	"Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level"	"% Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty"	"% Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level"
Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	SE_A00001_001	SE_A04001_001	SE_A04001_002	SE_A04001_003	SE_A04001_004	SE_A04001_005	SE_A04001_006	SE_A04001_007	SE_A04001_008	SE_A04001_009	SE_A04001_010	SE_A04001_011	SE_A04001_012	SE_A04001_013	SE_A04001_014	SE_A04001_015	SE_A04001_016	SE_A04001_017	PCT_SE_A04001_002	PCT_SE_A04001_003	PCT_SE_A04001_004	PCT_SE_A04001_005	PCT_SE_A04001_006	PCT_SE_A04001_007	PCT_SE_A04001_008	PCT_SE_A04001_009	PCT_SE_A04001_010	PCT_SE_A04001_011	PCT_SE_A04001_012	PCT_SE_A04001_013	PCT_SE_A04001_014	PCT_SE_A04001_015	PCT_SE_A04001_016	PCT_SE_A04001_017	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	PCT_SE_A03001_002	PCT_SE_A03001_003	PCT_SE_A03001_004	PCT_SE_A03001_005	PCT_SE_A03001_006	PCT_SE_A03001_007	PCT_SE_A03001_008	SE_A17005_001	SE_A17005_002	SE_A17005_003	PCT_SE_A17005_002	PCT_SE_A17005_003	SE_A06001_001	SE_A06001_002	SE_A06001_003	SE_A06001_004	SE_A06001_005	PCT_SE_A06001_002	PCT_SE_A06001_003	PCT_SE_A06001_004	PCT_SE_A06001_005	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	PCT_SE_A01001_002	PCT_SE_A01001_003	PCT_SE_A01001_004	PCT_SE_A01001_005	PCT_SE_A01001_006	PCT_SE_A01001_007	PCT_SE_A01001_008	PCT_SE_A01001_009	PCT_SE_A01001_010	PCT_SE_A01001_011	PCT_SE_A01001_012	PCT_SE_A01001_013	SE_A13003B_001	SE_A13003B_002	SE_A13003B_003	PCT_SE_A13003B_002	PCT_SE_A13003B_003
"01"	"04000US01"	"Alabama"	"Alabama"	"al"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4802740	4802740	4616536	3202563	1274852	22533	53243	1902	3880	57563	186204	115547	6243	1875	1016	17	54619	6887	96.12	66.68	26.54	0.47	1.11	0.04	0.08	1.2	3.88	2.41	0.13	0.04	0.02	0	1.14	0.14	4802740	3318110	1281095	24408	54259	1919	58499	64450	69.09	26.67	0.51	1.13	0.04	1.22	1.34	2240441	1981095	259346	88.42	11.58	4802740	4640067	162673	57576	105097	96.61	3.39	1.2	2.19	4802740	298465	302411	327106	196406	485274	609611	613286	687009	609382	380257	213124	80409	6.21	6.3	6.81	4.09	10.1	12.69	12.77	14.3	12.69	7.92	4.44	1.67	2921317	518036	2403281	17.73	82.27
"02"	"04000US02"	"Alaska"	"Alaska"	"ak"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"02"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	722718	722718	681091	459836	21811	99791	37971	7557	529	53596	41627	22862	1332	2502	0	228	8070	6633	94.24	63.63	3.02	13.81	5.25	1.05	0.07	7.42	5.76	3.16	0.18	0.35	0	0.03	1.12	0.92	722718	482698	23143	102293	37971	7785	8599	60229	66.79	3.2	14.15	5.25	1.08	1.19	8.33	377710	344343	33367	91.17	8.83	722718	671115	51603	26602	25001	92.86	7.14	3.68	3.46	722718	54031	50720	52805	30667	77633	106279	93356	107984	90876	37827	15742	4798	7.48	7.02	7.31	4.24	10.74	14.71	12.92	14.94	12.57	5.23	2.18	0.66	464711	43402	421309	9.34	90.66
"04"	"04000US04"	"Arizona"	"Arizona"	"az"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"04"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6482505	6482505	4533210	3713340	250296	263305	173826	10983	6376	115084	1949295	1427687	15644	26507	3471	958	395819	79209	69.93	57.28	3.86	4.06	2.68	0.17	0.1	1.78	30.07	22.02	0.24	0.41	0.05	0.01	6.11	1.22	6482505	5141027	265940	289812	177297	11941	402195	194293	79.31	4.1	4.47	2.74	0.18	6.2	3	3025208	2687991	337217	88.85	11.15	6482505	5610838	871667	327453	544214	86.55	13.45	5.05	8.4	6482505	447964	452876	452256	270928	647258	866715	824699	839975	756681	524094	289632	109427	6.91	6.99	6.98	4.18	9.98	13.37	12.72	12.96	11.67	8.08	4.47	1.69	3827737	690692	3137045	18.04	81.96
"05"	"04000US05"	"Arkansas"	"Arkansas"	"ar"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"05"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2937979	2937979	2747932	2181458	460178	15374	34006	6967	1425	48524	190047	114790	3186	1398	336	312	61320	8705	93.53	74.25	15.66	0.52	1.16	0.24	0.05	1.65	6.47	3.91	0.11	0.05	0.01	0.01	2.09	0.3	2937979	2296248	463364	16772	34342	7279	62745	57229	78.16	15.77	0.57	1.17	0.25	2.14	1.95	1363235	1235755	127480	90.65	9.35	2937979	2809170	128809	36376	92433	95.62	4.38	1.24	3.15	2937979	197666	196893	201044	115583	283366	382514	365721	402432	364135	238937	138536	51152	6.73	6.7	6.84	3.93	9.64	13.02	12.45	13.7	12.39	8.13	4.72	1.74	1744517	316187	1428330	18.12	81.88
"06"	"04000US06"	"California"	"California"	"ca"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"06"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	37691912	37691912	23332412	14917153	2148618	155431	4905646	136245	73698	995621	14359500	8781240	105287	134166	64981	10649	4664791	598386	61.9	39.58	5.7	0.41	13.02	0.36	0.2	2.64	38.1	23.3	0.28	0.36	0.17	0.03	12.38	1.59	37691912	23698393	2253905	289597	4970627	146894	4738489	1594007	62.87	5.98	0.77	13.19	0.39	12.57	4.23	18737749	16426694	2311055	87.67	12.33	37691912	27496855	10195057	4771515	5423542	72.95	27.05	12.66	14.39	37691912	2533655	2515834	2580033	1637914	3980604	5404486	5169975	5253128	4218230	2376991	1390089	630973	6.72	6.67	6.85	4.35	10.56	14.34	13.72	13.94	11.19	6.31	3.69	1.67	23512663	3601969	19910694	15.32	84.68
"08"	"04000US08"	"Colorado"	"Colorado"	"co"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"08"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5116796	5116796	4046237	3560652	196454	27931	140122	5494	4848	110736	1070559	757535	6789	23746	3638	455	216359	62037	79.08	69.59	3.84	0.55	2.74	0.11	0.09	2.16	20.92	14.8	0.13	0.46	0.07	0.01	4.23	1.21	5116796	4318187	203243	51677	143760	5949	221207	172773	84.39	3.97	1.01	2.81	0.12	4.32	3.38	2747663	2492419	255244	90.71	9.29	5116796	4622036	494760	177752	317008	90.33	9.67	3.47	6.2	5116796	341041	348587	340012	198937	500909	744951	709547	729029	628286	328585	171478	75434	6.67	6.81	6.65	3.89	9.79	14.56	13.87	14.25	12.28	6.42	3.35	1.47	3229217	413569	2815648	12.81	87.19
"09"	"04000US09"	"Connecticut"	"Connecticut"	"ct"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"09"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3580709	3580709	3086420	2531612	338670	4373	139496	753	10131	61385	494289	255559	21013	3108	1585	663	185162	27199	86.2	70.7	9.46	0.12	3.9	0.02	0.28	1.71	13.8	7.14	0.59	0.09	0.04	0.02	5.17	0.76	3580709	2787171	359683	7481	141081	1416	195293	88584	77.84	10.05	0.21	3.94	0.04	5.45	2.47	1949486	1742494	206992	89.38	10.62	3580709	3102386	478323	236346	241977	86.64	13.36	6.6	6.76	3580709	196206	221922	236759	148733	332686	428130	467003	573005	460951	263918	163565	87831	5.48	6.2	6.61	4.15	9.29	11.96	13.04	16	12.87	7.37	4.57	2.45	2184004	225295	1958709	10.32	89.68
"10"	"04000US10"	"Delaware"	"Delaware"	"de"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	907135	907135	830982	589845	189472	2130	29818	22	935	18760	76153	46835	4427	664	112	0	18747	5368	91.61	65.02	20.89	0.23	3.29	0	0.1	2.07	8.39	5.16	0.49	0.07	0.01	0	2.07	0.59	907135	636680	193899	2794	29930	22	19682	24128	70.19	21.37	0.31	3.3	0	2.17	2.66	461640	420365	41275	91.06	8.94	907135	830773	76362	32547	43815	91.58	8.42	3.59	4.83	907135	55248	57647	56393	35337	91390	114197	114001	133118	115892	75752	41907	16253	6.09	6.35	6.22	3.9	10.07	12.59	12.57	14.67	12.78	8.35	4.62	1.79	550702	62179	488523	11.29	88.71
"11"	"04000US11"	"District of Columbia"	"District of Columbia"	"dc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	617996	617996	559252	217819	305776	1485	22302	0	1421	10449	58744	28686	4069	471	208	0	22999	2311	90.49	35.25	49.48	0.24	3.61	0	0.23	1.69	9.51	4.64	0.66	0.08	0.03	0	3.72	0.37	617996	246505	309845	1956	22510	0	24420	12760	39.89	50.14	0.32	3.64	0	3.95	2.06	350483	310607	39876	88.62	11.38	617996	534397	83599	31573	52026	86.47	13.53	5.11	8.42	617996	36232	26634	26062	16552	84255	133265	82827	75369	67062	37760	21746	10232	5.86	4.31	4.22	2.68	13.63	21.56	13.4	12.2	10.85	6.11	3.52	1.66	412138	69155	342983	16.78	83.22
