"FIPS"	"Geographic Identifier"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic GEOCOMP"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District 110"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More Races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More Races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More Races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More Races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More Races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More Races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"
"23"	"04000US23"	"Maine"	"Maine"	"me"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1338404	1290986	47418	24885	22533	96.46	3.54	1.86	1.68	1338404	1315993	1245001	18501	8204	15356	89	1315	27527	22411	16452	453	362	327	376	1949	2492	98.33	93.02	1.38	0.61	1.15	0.01	0.1	2.06	1.67	1.23	0.03	0.03	0.02	0.03	0.15	0.19	1338404	1261453	18954	8566	15683	465	3264	30019	94.25	1.42	0.64	1.17	0.03	0.24	2.24	703405	678540	24865	96.47	3.53
"24"	"04000US24"	"Maryland"	"Maryland"	"md"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"24"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6042718	5127527	915191	489731	425460	84.85	15.15	8.1	7.04	6042718	5414283	3035148	1782090	9701	376805	2263	25852	182424	628435	269899	28795	3732	2180	5048	278190	40591	89.6	50.23	29.49	0.16	6.24	0.04	0.43	3.02	10.4	4.47	0.48	0.06	0.04	0.08	4.6	0.67	6042718	3305047	1810885	13433	378985	7311	304042	223015	54.69	29.97	0.22	6.27	0.12	5.03	3.69	3251246	3090469	160777	95.05	4.95
"25"	"04000US25"	"Massachusetts"	"Massachusetts"	"ma"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6902149	5704001	1198148	643642	554506	82.64	17.36	9.33	8.03	6902149	6055369	4882418	483673	10754	468665	2185	53791	153883	846780	452757	53850	5444	3738	590	249540	80861	87.73	70.74	7.01	0.16	6.79	0.03	0.78	2.23	12.27	6.56	0.78	0.08	0.05	0.01	3.62	1.17	6902149	5335175	537523	16198	472403	2775	303331	234744	77.3	7.79	0.23	6.84	0.04	4.39	3.4	3803704	3622984	180720	95.25	4.75
"26"	"04000US26"	"Michigan"	"Michigan"	"mi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9995915	9300698	695217	372793	322424	93.04	6.96	3.73	3.23	9995915	9478534	7476047	1363183	46417	324358	3290	14443	250796	517381	349238	13568	6595	1470	617	104024	41869	94.82	74.79	13.64	0.46	3.24	0.03	0.14	2.51	5.18	3.49	0.14	0.07	0.01	0.01	1.04	0.42	9995915	7825285	1376751	53012	325828	3907	118467	292665	78.28	13.77	0.53	3.26	0.04	1.19	2.93	4973988	4708456	265532	94.66	5.34
"27"	"04000US27"	"Minnesota"	"Minnesota"	"mn"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5611179	5126987	484192	255008	229184	91.37	8.63	4.54	4.08	5611179	5303166	4455388	362419	54989	271051	2025	8194	149100	308013	173987	5234	5994	2075	371	94620	25732	94.51	79.4	6.46	0.98	4.83	0.04	0.15	2.66	5.49	3.1	0.09	0.11	0.04	0.01	1.69	0.46	5611179	4629375	367653	60983	273126	2396	102814	174832	82.5	6.55	1.09	4.87	0.04	1.83	3.12	3078157	2973535	104622	96.6	3.4
"28"	"04000US28"	"Mississippi"	"Mississippi"	"ms"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2986530	2915670	70860	26595	44265	97.63	2.37	0.89	1.48	2986530	2899404	1684276	1130353	12675	25819	1179	4320	40782	87126	51179	5246	559	323	193	25458	4168	97.08	56.4	37.85	0.42	0.86	0.04	0.14	1.37	2.92	1.71	0.18	0.02	0.01	0.01	0.85	0.14	2986530	1735455	1135599	13234	26142	1372	29778	44950	58.11	38.02	0.44	0.88	0.05	1	1.51	1326206	1231410	94796	92.85	7.15
"29"	"04000US29"	"Missouri"	"Missouri"	"mo"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6126452	5868062	258390	127336	131054	95.78	4.22	2.08	2.14	6126452	5872978	4857174	698641	23149	120440	7095	9832	156647	253474	178023	5686	4556	977	290	46725	17217	95.86	79.28	11.4	0.38	1.97	0.12	0.16	2.56	4.14	2.91	0.09	0.07	0.02	0	0.76	0.28	6126452	5035197	704327	27705	121417	7385	56557	173864	82.19	11.5	0.45	1.98	0.12	0.92	2.84	3049456	2921599	127857	95.81	4.19
"30"	"04000US30"	"Montana"	"Montana"	"mt"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"30"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1062305	1038939	23366	13568	9798	97.8	2.2	1.28	0.92	1062305	1020700	912200	4899	65452	8474	929	980	27766	41605	29238	157	2561	43	61	4848	4697	96.08	85.87	0.46	6.16	0.8	0.09	0.09	2.61	3.92	2.75	0.01	0.24	0	0.01	0.46	0.44	1062305	941438	5056	68013	8517	990	5828	32463	88.62	0.48	6.4	0.8	0.09	0.55	3.06	542061	523058	19003	96.49	3.51
"31"	"04000US31"	"Nebraska"	"Nebraska"	"ne"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"31"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1929268	1790315	138953	55596	83357	92.8	7.2	2.88	4.32	1929268	1714785	1515261	89377	14471	45534	800	2330	47012	214483	151729	1844	4084	245	489	44143	11949	88.88	78.54	4.63	0.75	2.36	0.04	0.12	2.44	11.12	7.86	0.1	0.21	0.01	0.03	2.29	0.62	1929268	1666990	91221	18555	45779	1289	46473	58961	86.41	4.73	0.96	2.37	0.07	2.41	3.06	1035219	999347	35872	96.53	3.47
"32"	"04000US32"	"Nevada"	"Nevada"	"nv"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"32"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3034392	2446706	587686	302223	285463	80.63	19.37	9.96	9.41	3034392	2153247	1469593	266440	30185	244471	18249	11810	112499	881145	455383	13945	14481	5666	1363	346976	43331	70.96	48.43	8.78	0.99	8.06	0.6	0.39	3.71	29.04	15.01	0.46	0.48	0.19	0.04	11.43	1.43	3034392	1924976	280385	44666	250137	19612	358786	155830	63.44	9.24	1.47	8.24	0.65	11.82	5.14	1531366	1446090	85276	94.43	5.57
"33"	"04000US33"	"New Hampshire"	"New Hampshire"	"nh"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"33"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1356458	1273456	83002	51020	31982	93.88	6.12	3.76	2.36	1356458	1303810	1217767	18950	3538	35901	473	1860	25321	52648	36164	4482	24	147	42	7153	4636	96.12	89.78	1.4	0.26	2.65	0.03	0.14	1.87	3.88	2.67	0.33	0	0.01	0	0.53	0.34	1356458	1253931	23432	3562	36048	515	9013	29957	92.44	1.73	0.26	2.66	0.04	0.66	2.21	755907	729001	26906	96.44	3.56
"34"	"04000US34"	"New Jersey"	"New Jersey"	"nj"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"34"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8908520	6875228	2033292	1193732	839560	77.18	22.82	13.4	9.42	8908520	7069161	4864534	1137645	8921	861223	1777	40261	154800	1839359	1092005	70350	12210	6990	1132	564073	92599	79.35	54.61	12.77	0.1	9.67	0.02	0.45	1.74	20.65	12.26	0.79	0.14	0.08	0.01	6.33	1.04	8908520	5956539	1207995	21131	868213	2909	604334	247399	66.86	13.56	0.24	9.75	0.03	6.78	2.78	4718206	4487823	230383	95.12	4.88
"35"	"04000US35"	"New Mexico"	"New Mexico"	"nm"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2095428	1896906	198522	81684	116838	90.53	9.47	3.9	5.58	2095428	1066199	773039	39940	183944	31807	2030	3662	31777	1029229	826899	6124	16715	2348	435	141299	35409	50.88	36.89	1.91	8.78	1.52	0.1	0.17	1.52	49.12	39.46	0.29	0.8	0.11	0.02	6.74	1.69	2095428	1599938	46064	200659	34155	2465	144961	67186	76.35	2.2	9.58	1.63	0.12	6.92	3.21	931954	875151	56803	93.9	6.1
"36"	"04000US36"	"New York"	"New York"	"ny"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19542209	15095044	4447165	2596988	1850177	77.24	22.76	13.29	9.47	19542209	15789686	10794347	2789585	45465	1651636	4765	97323	406565	3752523	1581254	279674	38847	14477	4659	1592522	241090	80.8	55.24	14.27	0.23	8.45	0.02	0.5	2.08	19.2	8.09	1.43	0.2	0.07	0.02	8.15	1.23	19542209	12375601	3069259	84312	1666113	9424	1689845	647655	63.33	15.71	0.43	8.53	0.05	8.65	3.31	10004517	9504716	499801	95	5
"37"	"04000US37"	"North Carolina"	"North Carolina"	"nc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"37"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10383620	9559443	824177	322458	501719	92.06	7.94	3.11	4.83	10383620	9388091	6505973	2184448	108795	303651	8539	25927	250758	995529	592596	38085	12050	3031	1679	300703	47385	90.41	62.66	21.04	1.05	2.92	0.08	0.25	2.41	9.59	5.71	0.37	0.12	0.03	0.02	2.9	0.46	10383620	7098569	2222533	120845	306682	10218	326630	298143	68.36	21.4	1.16	2.95	0.1	3.15	2.87	5125646	4870838	254808	95.03	4.97
"38"	"04000US38"	"North Dakota"	"North Dakota"	"nd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	760077	724253	35824	15942	19882	95.29	4.71	2.1	2.62	760077	732633	636952	25541	39559	13642	339	1584	15016	27444	14735	355	1711	107	0	7985	2551	96.39	83.8	3.36	5.2	1.79	0.04	0.21	1.98	3.61	1.94	0.05	0.23	0.01	0	1.05	0.34	760077	651687	25896	41270	13749	339	9569	17567	85.74	3.41	5.43	1.81	0.04	1.26	2.31	412509	400818	11691	97.17	2.83
"39"	"04000US39"	"Ohio"	"Ohio"	"oh"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11689442	11133859	555583	293426	262157	95.25	4.75	2.51	2.24	11689442	11233524	9182383	1425930	18605	269314	3819	20784	312689	455918	288557	20376	7067	2448	409	91352	45709	96.1	78.55	12.2	0.16	2.3	0.03	0.18	2.67	3.9	2.47	0.17	0.06	0.02	0	0.78	0.39	11689442	9470940	1446306	25672	271762	4228	112136	358398	81.02	12.37	0.22	2.32	0.04	0.96	3.07	5930011	5637441	292570	95.07	4.93
"40"	"04000US40"	"Oklahoma"	"Oklahoma"	"ok"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3943079	3706197	236882	88485	148397	93.99	6.01	2.24	3.76	3943079	3514000	2570367	282571	293505	83919	3512	7652	272474	429079	275539	5109	13678	775	347	102361	31270	89.12	65.19	7.17	7.44	2.13	0.09	0.19	6.91	10.88	6.99	0.13	0.35	0.02	0.01	2.6	0.79	3943079	2845906	287680	307183	84694	3859	110013	303744	72.17	7.3	7.79	2.15	0.1	2.79	7.7	1873107	1791438	81669	95.64	4.36
"41"	"04000US41"	"Oregon"	"Oregon"	"or"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"41"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4190713	3758303	432410	195759	236651	89.68	10.32	4.67	5.65	4190713	3634316	3147602	77915	41055	188459	17844	6609	154832	556397	367381	4131	7996	2221	914	131364	42390	86.72	75.11	1.86	0.98	4.5	0.43	0.16	3.69	13.28	8.77	0.1	0.19	0.05	0.02	3.13	1.01	4190713	3514983	82046	49051	190680	18758	137973	197222	83.88	1.96	1.17	4.55	0.45	3.29	4.71	2135976	2029021	106955	94.99	5.01
"42"	"04000US42"	"Pennsylvania"	"Pennsylvania"	"pa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"42"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	12807060	11884475	922585	496501	426084	92.8	7.2	3.88	3.33	12807060	11832297	9723288	1352804	14367	450077	3557	21357	266847	974763	532796	75602	7051	4950	1451	286215	66698	92.39	75.92	10.56	0.11	3.51	0.03	0.17	2.08	7.61	4.16	0.59	0.06	0.04	0.01	2.23	0.52	12807060	10256084	1428406	21418	455027	5008	307572	333545	80.08	11.15	0.17	3.55	0.04	2.4	2.6	6570179	6248945	321234	95.11	4.89
"44"	"04000US44"	"Rhode Island"	"Rhode Island"	"ri"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1057315	918252	139063	84365	54698	86.85	13.15	7.98	5.17	1057315	888974	754990	61691	2772	35378	197	8922	25024	168341	97815	9058	1569	686	686	50821	7706	84.08	71.41	5.83	0.26	3.35	0.02	0.84	2.37	15.92	9.25	0.86	0.15	0.06	0.06	4.81	0.73	1057315	852805	70749	4341	36064	883	59743	32730	80.66	6.69	0.41	3.41	0.08	5.65	3.1	558359	527497	30862	94.47	5.53
"45"	"04000US45"	"South Carolina"	"South Carolina"	"sc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5084127	4827362	256765	111188	145577	94.95	5.05	2.19	2.86	5084127	4789625	3229793	1345077	16553	80638	3685	11601	102278	294502	177913	8522	7119	331	319	81379	18919	94.21	63.53	26.46	0.33	1.59	0.07	0.23	2.01	5.79	3.5	0.17	0.14	0.01	0.01	1.6	0.37	5084127	3407706	1353599	23672	80969	4004	92980	121197	67.03	26.62	0.47	1.59	0.08	1.83	2.38	2444595	2315748	128847	94.73	5.27
"46"	"04000US46"	"South Dakota"	"South Dakota"	"sd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"46"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	882235	847060	35175	12693	22482	96.01	3.99	1.44	2.55	882235	848252	718783	18895	74907	14791	51	271	20554	33983	22087	162	3161	232	0	5511	2830	96.15	81.47	2.14	8.49	1.68	0.01	0.03	2.33	3.85	2.5	0.02	0.36	0.03	0	0.62	0.32	882235	740870	19057	78068	15023	51	5782	23384	83.98	2.16	8.85	1.7	0.01	0.66	2.65	467568	453723	13845	97.04	2.96
"47"	"04000US47"	"Tennessee"	"Tennessee"	"tn"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"47"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6770010	6421448	348562	140557	208005	94.85	5.15	2.08	3.07	6770010	6397109	4984848	1123551	15812	118553	4189	15771	134385	372901	250740	14250	3324	493	1305	85382	17407	94.49	73.63	16.6	0.23	1.75	0.06	0.23	1.99	5.51	3.7	0.21	0.05	0.01	0.02	1.26	0.26	6770010	5235588	1137801	19136	119046	5494	101153	151792	77.34	16.81	0.28	1.76	0.08	1.49	2.24	3315104	3133153	181951	94.51	5.49
"48"	"04000US48"	"Texas"	"Texas"	"tx"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	28701845	23773820	4928025	1856672	3071353	82.83	17.17	6.47	10.7	28701845	17333001	11881257	3409081	70676	1413916	18958	45166	493947	11368844	9217809	117946	79321	16941	2505	1664279	270043	60.39	41.4	11.88	0.25	4.93	0.07	0.16	1.72	39.61	32.12	0.41	0.28	0.06	0.01	5.8	0.94	28701845	21099066	3527027	149997	1430857	21463	1709445	763990	73.51	12.29	0.52	4.99	0.07	5.96	2.66	14185653	13491168	694485	95.1	4.9
"49"	"04000US49"	"Utah"	"Utah"	"ut"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3161105	2889883	271222	111797	159425	91.42	8.58	3.54	5.04	3161105	2710885	2459891	37546	27959	74784	28810	6356	75539	450220	248304	2819	6719	1114	552	165100	25612	85.76	77.82	1.19	0.88	2.37	0.91	0.2	2.39	14.24	7.85	0.09	0.21	0.04	0.02	5.22	0.81	3161105	2708195	40365	34678	75898	29362	171456	101151	85.67	1.28	1.1	2.4	0.93	5.42	3.2	1583737	1533562	50175	96.83	3.17
"50"	"04000US50"	"Vermont"	"Vermont"	"vt"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	626299	595486	30813	18713	12100	95.08	4.92	2.99	1.93	626299	613849	579944	7206	1701	11841	139	1143	11875	12450	9393	415	42	18	0	1672	910	98.01	92.6	1.15	0.27	1.89	0.02	0.18	1.9	1.99	1.5	0.07	0.01	0	0	0.27	0.15	626299	589337	7621	1743	11859	139	2815	12785	94.1	1.22	0.28	1.89	0.02	0.45	2.04	344075	330947	13128	96.18	3.82
"51"	"04000US51"	"Virginia"	"Virginia"	"va"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8517685	7452609	1065076	573998	491078	87.5	12.5	6.74	5.77	8517685	7704875	5224295	1597761	18281	550696	4587	20390	288865	812810	513285	33751	3984	4726	1072	195353	60639	90.46	61.33	18.76	0.21	6.47	0.05	0.24	3.39	9.54	6.03	0.4	0.05	0.06	0.01	2.29	0.71	8517685	5737580	1631512	22265	555422	5659	215743	349504	67.36	19.15	0.26	6.52	0.07	2.53	4.1	4364136	4180915	183221	95.8	4.2
"53"	"04000US53"	"Washington"	"Washington"	"wa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"53"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7535591	6430741	1104850	538513	566337	85.34	14.66	7.15	7.52	7535591	6565238	5111274	281902	81400	655415	52145	14078	369024	970353	521989	9906	15929	6366	1779	330775	83609	87.12	67.83	3.74	1.08	8.7	0.69	0.19	4.9	12.88	6.93	0.13	0.21	0.08	0.02	4.39	1.11	7535591	5633263	291808	97329	661781	53924	344853	452633	74.76	3.87	1.29	8.78	0.72	4.58	6.01	3858829	3692600	166229	95.69	4.31
"54"	"04000US54"	"West Virginia"	"West Virginia"	"wv"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"54"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1805832	1778227	27605	14303	13302	98.47	1.53	0.79	0.74	1805832	1780263	1661773	68042	2535	13311	451	2286	31865	25569	18000	637	94	148	0	4144	2546	98.58	92.02	3.77	0.14	0.74	0.02	0.13	1.76	1.42	1	0.04	0.01	0.01	0	0.23	0.14	1805832	1679773	68679	2629	13459	451	6430	34411	93.02	3.8	0.15	0.75	0.02	0.36	1.91	787456	741817	45639	94.2	5.8
"55"	"04000US55"	"Wisconsin"	"Wisconsin"	"wi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5813568	5515640	297928	142489	155439	94.88	5.12	2.45	2.67	5813568	5409735	4707567	363642	47092	163421	1800	6629	119584	403833	249676	6990	3272	1959	161	114846	26929	93.05	80.98	6.26	0.81	2.81	0.03	0.11	2.06	6.95	4.29	0.12	0.06	0.03	0	1.98	0.46	5813568	4957243	370632	50364	165380	1961	121475	146513	85.27	6.38	0.87	2.84	0.03	2.09	2.52	3091944	2993716	98228	96.82	3.18
"56"	"04000US56"	"Wyoming"	"Wyoming"	"wy"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"56"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	577737	560209	17528	6302	11226	96.97	3.03	1.09	1.94	577737	519842	485040	3102	14292	5612	1065	537	10194	57895	43413	565	1893	195	46	8261	3522	89.98	83.96	0.54	2.47	0.97	0.18	0.09	1.76	10.02	7.51	0.1	0.33	0.03	0.01	1.43	0.61	577737	528453	3667	16185	5807	1111	8798	13716	91.47	0.63	2.8	1.01	0.19	1.52	2.37	299120	287436	11684	96.09	3.91
