"FIPS"	"Geographic Identifier"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic Component"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Total Population"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More Races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More Races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More Races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More Races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More Races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More Races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population:"	"Total Population: Under 5 Years"	"Total Population: 5 to 9 Years"	"Total Population: 10 to 14 Years"	"Total Population: 15 to 17 Years"	"Total Population: 18 to 24 Years"	"Total Population: 25 to 34 Years"	"Total Population: 35 to 44 Years"	"Total Population: 45 to 54 Years"	"Total Population: 55 to 64 Years"	"Total Population: 65 to 74 Years"	"Total Population: 75 to 84 Years"	"Total Population: 85 Years and Over"	"% Total Population: Under 5 Years"	"% Total Population: 5 to 9 Years"	"% Total Population: 10 to 14 Years"	"% Total Population: 15 to 17 Years"	"% Total Population: 18 to 24 Years"	"% Total Population: 25 to 34 Years"	"% Total Population: 35 to 44 Years"	"% Total Population: 45 to 54 Years"	"% Total Population: 55 to 64 Years"	"% Total Population: 65 to 74 Years"	"% Total Population: 75 to 84 Years"	"% Total Population: 85 Years and Over"	"Population Age 18 to 64 for Whom Poverty Status Is Determined:"	"Population Age 18 to 64 for Whom Poverty Status Is Determined: Living in Poverty"	"Population Age 18 to 64 for Whom Poverty Status Is Determined: At or Above Poverty Level"	"% Population Age 18 to 64 for Whom Poverty Status Is Determined: Living in Poverty"	"% Population Age 18 to 64 for Whom Poverty Status Is Determined: At or Above Poverty Level"
"12"	"04000US12"	"Florida"	"Florida"	"fl"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	18328340	18328340	14482376	11015640	2716711	39749	411339	6769	52797	239371	3845964	3199862	98658	7777	9054	791	428181	101641	79.02	60.1	14.82	0.22	2.24	0.04	0.29	1.31	20.98	17.46	0.54	0.04	0.05	0	2.34	0.55	18328340	14215502	2815369	47526	420393	7560	480978	341012	77.56	15.36	0.26	2.29	0.04	2.62	1.86	9080934	8401290	679644	92.52	7.48	18328340	14936829	3391511	1598880	1792631	81.5	18.5	8.72	9.78	18328340	1139937	1048539	1116772	698138	1625542	2259542	2496224	2618729	2142054	1540911	1187999	453953	6.22	5.72	6.09	3.81	8.87	12.33	13.62	14.29	11.69	8.41	6.48	2.48	10877047	1326439	9550608	12.19	87.81
"13"	"04000US13"	"Georgia"	"Georgia"	"ga"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9685744	9685744	8915762	5608325	2869459	18530	274742	2955	28557	113194	769982	390492	34576	4224	2581	294	316614	21201	92.05	57.9	29.63	0.19	2.84	0.03	0.29	1.17	7.95	4.03	0.36	0.04	0.03	0	3.27	0.22	9685744	5998817	2904035	22754	277323	3249	345171	134395	61.93	29.98	0.23	2.86	0.03	3.56	1.39	4902932	4558341	344591	92.97	7.03	9685744	8775271	910473	314426	596047	90.6	9.4	3.25	6.15	9685744	731688	703712	689171	417907	951395	1346453	1474784	1379331	1008342	563380	305491	114090	7.55	7.27	7.12	4.31	9.82	13.9	15.23	14.24	10.41	5.82	3.15	1.18	5965878	765973	5199905	12.84	87.16
"15"	"04000US15"	"Hawaii"	"Hawaii"	"hi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1288198	1288198	1175878	319553	29393	1767	483889	110462	1083	229731	112320	29193	1273	1323	11565	5728	17275	45963	91.28	24.81	2.28	0.14	37.56	8.57	0.08	17.83	8.72	2.27	0.1	0.1	0.9	0.44	1.34	3.57	1288198	348746	30666	3090	495454	116190	18358	275694	27.07	2.38	0.24	38.46	9.02	1.43	21.4	656904	630229	26675	95.94	4.06	1288198	1058850	229348	121656	107692	82.2	17.8	9.44	8.36	1288198	85757	75115	74840	48892	130548	172138	178304	179745	153028	89982	71345	28504	6.66	5.83	5.81	3.8	10.13	13.36	13.84	13.95	11.88	6.99	5.54	2.21	793888	74348	719540	9.37	90.63
"16"	"04000US16"	"Idaho"	"Idaho"	"id"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1523816	1523816	1367985	1296111	7748	14198	17573	991	1050	30314	155831	116526	210	2275	936	497	26664	8723	89.77	85.06	0.51	0.93	1.15	0.07	0.07	1.99	10.23	7.65	0.01	0.15	0.06	0.03	1.75	0.57	1523816	1412637	7958	16473	18509	1488	27714	39037	92.7	0.52	1.08	1.21	0.1	1.82	2.56	766701	724740	41961	94.53	5.47	1523816	1434327	89489	28023	61466	94.13	5.87	1.84	4.03	1523816	121127	114021	109228	69360	150918	208195	192605	209005	167209	96823	60381	24944	7.95	7.48	7.17	4.55	9.9	13.66	12.64	13.72	10.97	6.35	3.96	1.64	907930	110172	797758	12.13	87.87
"17"	"04000US17"	"Illinois"	"Illinois"	"il"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	12901564	12901564	10933996	8316844	1856008	15256	546841	2377	34378	162292	1967568	1063488	24609	8769	5404	104	805243	59951	84.75	64.46	14.39	0.12	4.24	0.02	0.27	1.26	15.25	8.24	0.19	0.07	0.04	0	6.24	0.46	12901564	9380332	1880617	24025	552245	2481	839621	222243	72.71	14.58	0.19	4.28	0.02	6.51	1.72	6811975	6343853	468122	93.13	6.87	12901564	11119141	1782423	791685	990738	86.18	13.82	6.14	7.68	12901564	894431	865287	872676	548370	1327553	1756978	1817374	1876931	1369636	811555	533029	227744	6.93	6.71	6.76	4.25	10.29	13.62	14.09	14.55	10.62	6.29	4.13	1.77	7931832	858973	7072859	10.83	89.17
"18"	"04000US18"	"Indiana"	"Indiana"	"in"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6376792	6376792	6048067	5296340	541009	13348	84317	1446	9648	101959	328725	171222	6474	2329	493	36	126341	21830	94.84	83.06	8.48	0.21	1.32	0.02	0.15	1.6	5.16	2.69	0.1	0.04	0.01	0	1.98	0.34	6376792	5467562	547483	15677	84810	1482	135989	123789	85.74	8.59	0.25	1.33	0.02	2.13	1.94	3319614	3090635	228979	93.1	6.9	6376792	6120667	256125	91266	164859	95.98	4.02	1.43	2.59	6376792	443611	425605	441714	272822	615620	839796	868608	945392	710534	424443	279296	109351	6.96	6.67	6.93	4.28	9.65	13.17	13.62	14.83	11.14	6.66	4.38	1.71	3860060	460929	3399131	11.94	88.06
"19"	"04000US19"	"Iowa"	"Iowa"	"ia"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3002557	3002557	2878662	2709144	75683	6513	45798	1598	2519	37407	123895	73984	538	3370	1483	0	37150	7370	95.87	90.23	2.52	0.22	1.53	0.05	0.08	1.25	4.13	2.46	0.02	0.11	0.05	0	1.24	0.25	3002557	2783128	76221	9883	47281	1598	39669	44777	92.69	2.54	0.33	1.57	0.05	1.32	1.49	1665802	1601243	64559	96.12	3.88	3002557	2890268	112289	40403	71886	96.26	3.74	1.35	2.39	3002557	198789	192645	192227	125820	313852	363767	383654	443388	344774	213547	158131	71963	6.62	6.42	6.4	4.19	10.45	12.12	12.78	14.77	11.48	7.11	5.27	2.4	1788435	199790	1588645	11.17	88.83
"20"	"04000US20"	"Kansas"	"Kansas"	"ks"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2802134	2802134	2547837	2247926	154389	17471	59262	1954	3115	63720	254297	168842	3207	3032	737	0	66418	12061	90.92	80.22	5.51	0.62	2.11	0.07	0.11	2.27	9.08	6.03	0.11	0.11	0.03	0	2.37	0.43	2802134	2416768	157596	20503	59999	1954	69533	75781	86.25	5.62	0.73	2.14	0.07	2.48	2.7	1516828	1449434	67394	95.56	4.44	2802134	2638016	164118	59901	104217	94.14	5.86	2.14	3.72	2802134	202288	191438	189568	116215	296175	363941	360335	412106	303209	181445	127582	57832	7.22	6.83	6.77	4.15	10.57	12.99	12.86	14.71	10.82	6.48	4.55	2.06	1686623	179785	1506838	10.66	89.34
"21"	"04000US21"	"Kentucky"	"Kentucky"	"ky"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"21"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4269245	4269245	4170899	3746399	314536	6109	43566	2669	4022	53598	98346	55886	2292	1421	146	53	30424	8124	97.7	87.75	7.37	0.14	1.02	0.06	0.09	1.26	2.3	1.31	0.05	0.03	0	0	0.71	0.19	4269245	3802285	316828	7530	43712	2722	34446	61722	89.06	7.42	0.18	1.02	0.06	0.81	1.45	2046734	1906465	140269	93.15	6.85	4269245	4149742	119503	40613	78890	97.2	2.8	0.95	1.85	4269245	282636	271153	280141	174609	387784	569759	603400	632205	504115	307807	185274	70362	6.62	6.35	6.56	4.09	9.08	13.35	14.13	14.81	11.81	7.21	4.34	1.65	2626103	413915	2212188	15.76	84.24
"22"	"04000US22"	"Louisiana"	"Louisiana"	"la"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"22"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4410796	4410796	4261395	2724579	1396443	24919	64181	1093	6176	44004	149401	100201	8619	2946	369	37	30889	6340	96.61	61.77	31.66	0.56	1.46	0.02	0.14	1	3.39	2.27	0.2	0.07	0.01	0	0.7	0.14	4410796	2824780	1405062	27865	64550	1130	37065	50344	64.04	31.86	0.63	1.46	0.03	0.84	1.14	2121160	1993397	127763	93.98	6.02	4410796	4276092	134704	60591	74113	96.95	3.05	1.37	1.68	4410796	308339	305906	302768	190294	472989	580482	576901	643842	490191	291805	178444	68835	6.99	6.94	6.86	4.31	10.72	13.16	13.08	14.6	11.11	6.62	4.05	1.56	2684064	404239	2279825	15.06	84.94
"23"	"04000US23"	"Maine"	"Maine"	"me"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1316456	1316456	1303106	1252748	11197	7090	10582	323	709	20457	13350	8531	1135	0	178	0	2800	706	98.99	95.16	0.85	0.54	0.8	0.02	0.05	1.55	1.01	0.65	0.09	0	0.01	0	0.21	0.05	1316456	1261279	12332	7090	10760	323	3509	21163	95.81	0.94	0.54	0.82	0.02	0.27	1.61	706149	664571	41578	94.11	5.89	1316456	1277078	39378	22315	17063	97.01	2.99	1.7	1.3	1316456	71263	71364	78921	53213	113101	147983	182655	220816	177975	101768	70277	27120	5.41	5.42	5.99	4.04	8.59	11.24	13.87	16.77	13.52	7.73	5.34	2.06	820438	97744	722694	11.91	88.09
"24"	"04000US24"	"Maryland"	"Maryland"	"md"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"24"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5633597	5633597	5259586	3237905	1605343	11620	284426	1486	15841	102965	374011	211506	20068	4369	1486	111	119446	17025	93.36	57.47	28.5	0.21	5.05	0.03	0.28	1.83	6.64	3.75	0.36	0.08	0.03	0	2.12	0.3	5633597	3449411	1625411	15989	285912	1597	135287	119990	61.23	28.85	0.28	5.08	0.03	2.4	2.13	3118499	2951517	166982	94.65	5.35	5633597	4935988	697609	322504	375105	87.62	12.38	5.72	6.66	5633597	371956	349296	378529	241245	550776	718768	828943	876416	638690	364449	222561	91968	6.6	6.2	6.72	4.28	9.78	12.76	14.71	15.56	11.34	6.47	3.95	1.63	3519475	254281	3265194	7.22	92.78
"25"	"04000US25"	"Massachusetts"	"Massachusetts"	"ma"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6497967	6497967	5941069	5103966	370069	9979	320724	555	48652	87124	556898	259426	36929	4350	1494	6	207964	46729	91.43	78.55	5.7	0.15	4.94	0.01	0.75	1.34	8.57	3.99	0.57	0.07	0.02	0	3.2	0.72	6497967	5363392	406998	14329	322218	561	256616	133853	82.54	6.26	0.22	4.96	0.01	3.95	2.06	3606503	3390763	215740	94.02	5.98	6497967	5560767	937200	459123	478077	85.58	14.42	7.07	7.36	6497967	381449	381452	406301	259524	671314	821898	954125	1002058	749422	431268	299329	139827	5.87	5.87	6.25	3.99	10.33	12.65	14.68	15.42	11.53	6.64	4.61	2.15	4047404	374702	3672702	9.26	90.74
"26"	"04000US26"	"Michigan"	"Michigan"	"mi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10003422	10003422	9590136	7736098	1375601	47911	230748	2544	12431	184803	413286	228745	13277	6258	933	269	131663	32141	95.87	77.33	13.75	0.48	2.31	0.03	0.12	1.85	4.13	2.29	0.13	0.06	0.01	0	1.32	0.32	10003422	7964843	1388878	54169	231681	2813	144094	216944	79.62	13.88	0.54	2.32	0.03	1.44	2.17	5048640	4568252	480388	90.48	9.52	10003422	9420680	582742	287481	295261	94.17	5.83	2.87	2.95	10003422	624295	645446	679592	444446	981875	1228971	1387199	1539667	1170708	680328	442456	178439	6.24	6.45	6.79	4.44	9.82	12.29	13.87	15.39	11.7	6.8	4.42	1.78	6155795	843326	5312469	13.7	86.3
"27"	"04000US27"	"Minnesota"	"Minnesota"	"mn"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5220393	5220393	5004572	4453462	228277	51093	182863	386	5562	82929	215821	147619	2322	3699	913	77	50036	11155	95.87	85.31	4.37	0.98	3.5	0.01	0.11	1.59	4.13	2.83	0.04	0.07	0.02	0	0.96	0.21	5220393	4601081	230599	54792	183776	463	55598	94084	88.14	4.42	1.05	3.52	0.01	1.07	1.8	2972139	2826129	146010	95.09	4.91	5220393	4879736	340657	151485	189172	93.47	6.53	2.9	3.62	5220393	355334	333383	341411	219699	514553	688365	722115	815087	579292	331949	216706	102499	6.81	6.39	6.54	4.21	9.86	13.19	13.83	15.61	11.1	6.36	4.15	1.96	3246922	298384	2948538	9.19	90.81
"28"	"04000US28"	"Mississippi"	"Mississippi"	"ms"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2938618	2938618	2880233	1721781	1099815	10968	22218	684	2142	22625	58385	33571	1679	1188	246	0	18557	3144	98.01	58.59	37.43	0.37	0.76	0.02	0.07	0.77	1.99	1.14	0.06	0.04	0.01	0	0.63	0.11	2938618	1755352	1101494	12156	22464	684	20699	25769	59.73	37.48	0.41	0.76	0.02	0.7	0.88	1363567	1257832	105735	92.25	7.75	2938618	2878063	60555	18419	42136	97.94	2.06	0.63	1.43	2938618	215728	208810	208509	132243	310872	375170	390304	405688	322690	200002	122555	46047	7.34	7.11	7.1	4.5	10.58	12.77	13.28	13.81	10.98	6.81	4.17	1.57	1737832	313881	1423951	18.06	81.94
"29"	"04000US29"	"Missouri"	"Missouri"	"mo"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5911605	5911605	5724776	4852913	655106	18677	83156	4197	4809	105918	186829	122533	3093	2085	549	26	45903	12640	96.84	82.09	11.08	0.32	1.41	0.07	0.08	1.79	3.16	2.07	0.05	0.04	0.01	0	0.78	0.21	5911605	4975446	658199	20762	83705	4223	50712	118558	84.16	11.13	0.35	1.42	0.07	0.86	2.01	3077317	2888439	188878	93.86	6.14	5911605	5696391	215214	87108	128106	96.36	3.64	1.47	2.17	5911605	398610	376525	392531	253867	574223	767268	786824	883995	675323	414505	274401	113533	6.74	6.37	6.64	4.29	9.71	12.98	13.31	14.95	11.42	7.01	4.64	1.92	3589036	438937	3150099	12.23	87.77
"30"	"04000US30"	"Montana"	"Montana"	"mt"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"30"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	967440	967440	940122	850040	4602	56856	6240	724	990	20670	27318	17014	603	1675	233	0	5194	2599	97.18	87.86	0.48	5.88	0.65	0.07	0.1	2.14	2.82	1.76	0.06	0.17	0.02	0	0.54	0.27	967440	867054	5205	58531	6473	724	6184	23269	89.62	0.54	6.05	0.67	0.07	0.64	2.41	507857	483916	23941	95.29	4.71	967440	946155	21285	11214	10071	97.8	2.2	1.16	1.04	967440	61600	62106	57992	40504	96961	117066	117741	150581	126731	71068	46276	18814	6.37	6.42	5.99	4.19	10.02	12.1	12.17	15.56	13.1	7.35	4.78	1.94	594822	83102	511720	13.97	86.03
"31"	"04000US31"	"Nebraska"	"Nebraska"	"ne"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"31"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1783432	1783432	1643661	1501319	70543	12373	26373	774	1290	30989	139771	84389	635	1268	326	108	45236	7809	92.16	84.18	3.96	0.69	1.48	0.04	0.07	1.74	7.84	4.73	0.04	0.07	0.02	0.01	2.54	0.44	1783432	1585708	71178	13641	26699	882	46526	38798	88.91	3.99	0.76	1.5	0.05	2.61	2.18	994368	954432	39936	95.98	4.02	1783432	1685617	97815	32181	65634	94.52	5.48	1.8	3.68	1783432	130755	119034	121448	75296	185632	232204	226548	258075	194613	116366	84366	39095	7.33	6.67	6.81	4.22	10.41	13.02	12.7	14.47	10.91	6.52	4.73	2.19	1068366	106542	961824	9.97	90.03
"32"	"04000US32"	"Nevada"	"Nevada"	"nv"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"32"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2600167	2600167	1931635	1481654	185274	29249	154073	10891	7488	63006	668532	527262	6942	5268	2608	338	105428	20686	74.29	56.98	7.13	1.12	5.93	0.42	0.29	2.42	25.71	20.28	0.27	0.2	0.1	0.01	4.05	0.8	2600167	2008916	192216	34517	156681	11229	112916	83692	77.26	7.39	1.33	6.03	0.43	4.34	3.22	1374480	1273822	100658	92.68	7.32	2600167	2109450	490717	180554	310163	81.13	18.87	6.94	11.93	2600167	198401	189426	172738	107458	222014	376849	385579	359831	292791	170889	95312	28879	7.63	7.29	6.64	4.13	8.54	14.49	14.83	13.84	11.26	6.57	3.67	1.11	1616455	166356	1450099	10.29	89.71
"33"	"04000US33"	"New Hampshire"	"New Hampshire"	"nh"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"33"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1315809	1315809	1281204	1223665	11970	1735	26118	263	1035	16418	34605	24045	970	578	104	0	7149	1759	97.37	93	0.91	0.13	1.98	0.02	0.08	1.25	2.63	1.83	0.07	0.04	0.01	0	0.54	0.13	1315809	1247710	12940	2313	26222	263	8184	18177	94.82	0.98	0.18	1.99	0.02	0.62	1.38	754023	720067	33956	95.5	4.5	1315809	1250228	65581	35099	30482	95.02	4.98	2.67	2.32	1315809	74693	73638	87951	56482	119957	149236	195104	223659	165875	88416	57657	23141	5.68	5.6	6.68	4.29	9.12	11.34	14.83	17	12.61	6.72	4.38	1.76	829439	58118	771321	7.01	92.99
"34"	"04000US34"	"New Jersey"	"New Jersey"	"nj"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"34"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8682661	8682661	7264116	5333035	1128246	10486	657778	1339	33643	99589	1418545	811086	54752	10226	5478	0	473624	63379	83.66	61.42	12.99	0.12	7.58	0.02	0.39	1.15	16.34	9.34	0.63	0.12	0.06	0	5.45	0.73	8682661	6144121	1182998	20712	663256	1339	507267	162968	70.76	13.62	0.24	7.64	0.02	5.84	1.88	4661788	4385019	276769	94.06	5.94	8682661	6964627	1718034	857649	860385	80.21	19.79	9.88	9.91	8682661	557482	561559	567301	360566	771358	1059763	1318634	1359904	976148	586965	396585	166396	6.42	6.47	6.53	4.15	8.88	12.21	15.19	15.66	11.24	6.76	4.57	1.92	5376462	400970	4975492	7.46	92.54
"35"	"04000US35"	"New Mexico"	"New Mexico"	"nm"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1984356	1984356	1093345	824517	38038	170573	26012	482	3814	29909	891011	632963	7155	12292	853	258	204083	33407	55.1	41.55	1.92	8.6	1.31	0.02	0.19	1.51	44.9	31.9	0.36	0.62	0.04	0.01	10.28	1.68	1984356	1457480	45193	182865	26865	740	207897	63316	73.45	2.28	9.22	1.35	0.04	10.48	3.19	960969	903291	57678	94	6	1984356	1793331	191025	55108	135917	90.37	9.63	2.78	6.85	1984356	147264	132882	135046	86546	204613	260938	255567	275951	223802	140519	87988	33240	7.42	6.7	6.81	4.36	10.31	13.15	12.88	13.91	11.28	7.08	4.43	1.68	1192634	179431	1013203	15.04	84.96
